rqTL4hQat6bpf15hguEmSDwVURq41y56anbHF7g9uKTNFjj,2022-03-31T05:36:48.13,TAI,sa://0,132361938184594,270448640000
p2REgSxb9p13ZXD1g3m5urxqAv9CdnWE1o6r39XhyStny1k,2022-03-24T19:34:48.242,TAI,sa://0,40836434769838,56629390000
qJHH8XoskRXdtZpgme4N2ZSDATi3yw2BfPyWgVmDxyzUcVH,2022-03-25T14:32:36.35,TAI,sa://0,19999999999829,29143056384
qc6DfdZW183vXsNFtQAJ9pQDt6g6AjvTgbNVaZrkEFReNfX,2022-04-01T01:06:12.266,TAI,sa://0,10263899579402,19999999999
qVDAyvVptj3wUxu1caeKKdK4qMTZQAi9gciUhDTxZyY58fu,2022-03-23T14:01:42.532,TAI,sa://0,14826088144358,26482337614
ts8V1P5ByuRcGtUtvXDHKGqaTUvsh6DPLAfBuqoCuJrx9h6,2022-03-23T13:54:18.28,TAI,sa://0,20933266750000,36863069989
seorgCZDzP5G3JEbsBjFdpQ4dTUgCWoPjQynyJqHCfXvZVW,2022-04-28T13:12:30.467,TAI,sa://0,9865783498066,10086099864
rhHhZ1T8rpCf2ETbFMXyVE9RKmdnrGWbBDemiR6Tgg6hApX,2022-03-23T19:24:48.597,TAI,sa://0,30000000000000,42159961694
q7dHzzcnhJe4UqfosMg23diq7tS5UuNdNDhwYgVQYRfstWh,2022-03-24T14:29:42.444,TAI,sa://0,1003433074066853,1554273068181
oMrVQhBhLBsKXxZgnSSpJSb8eVmDGvg3PqzZJUsmNy2T1Qv,2022-03-23T12:29:00.423,TAI,sa://0,1007485900000,1578465510
seorgCZDzP5G3JEbsBjFdpQ4dTUgCWoPjQynyJqHCfXvZVW,2022-04-19T11:15:36.512,TAI,sa://0,87279988346296,99714160000
tTnWUJbPmY7U15HKyLTgFmya917G5EfLEJmo6EHb1t46XpS,2022-03-23T08:38:30.335,TAI,sa://0,16901830680000,20599999992
sUNTkFU4kzWVY2uHVyhys5EbnDfDNuuXypXCnszPj8vgsgc,2022-03-29T12:37:12.171,TAI,sa://0,38814943791803,79783100000
p3JUdqZhY8a1LhCnHoKkVqaVzuQyjBZaHdx4UmAxDE2hymQ,2022-04-17T13:22:18.155,TAI,sa://0,578040762180000,653202269997
pg8BSCQDW3zhzwKumFfkKg3q3LHMopQJYkfCJKN3SfR5jrq,2022-03-30T11:46:54.507,TAI,sa://0,97313428086180,199542700000
rAbniZRCcttT6yBdsTxLscxztnkX493fgrtoNgKVP5gDuYJ,2022-04-01T00:02:18.287,TAI,sa://0,14899999999857,29097405005
q8L39rTZqNt2on9fsD2XuZa8P65rTGosWWFtVporFjnRhNi,2022-03-26T07:52:42.299,TAI,sa://0,558118914820000,838410549991
pMW7gpSEZgm7EUqH7yfNVBx4n4aU7xemzze1jMn2WA4bwxa,2022-03-29T03:05:54.284,TAI,sa://0,21111775790656,39337930000
qexh4BU6MgJcDvXSqZZGgvcimXDhw2thFfepByTeSBNY6s5,2022-03-23T09:55:12.53,TAI,sa://0,166430209832067,249560020000
sk1XXRtTmiG3zKHUSqDRYoeRnVpxtM5xn7APnBcyxCEaCrq,2022-04-09T19:37:00.478,TAI,sa://0,14955390380000,21084219996
pfQKGY8KMjQ1emtewSP4M6PxxGGLLx7A5n2aiKRm9pr8mU2,2022-04-03T20:58:24.264,TAI,sa://0,47187197851351,74797070000
rh3fU6ywYs2RAT9DEZ5fMaxDaBJEa7kRq5ZAr26cQR829Ax,2022-03-26T02:08:30.466,TAI,sa://0,14956663587792,22273875259
tTnWUJbPmY7U15HKyLTgFmya917G5EfLEJmo6EHb1t46XpS,2022-03-24T16:08:30.358,TAI,sa://0,1200000081884247,1797140270000
seorgCZDzP5G3JEbsBjFdpQ4dTUgCWoPjQynyJqHCfXvZVW,2022-03-23T10:33:18.58,TAI,sa://0,100000000,156088
phqrZVjyTdNuk4CZCY3Hc8PZRpPQgoJQy4Ggm59yJeCSx4T,2022-04-02T12:33:06.494,TAI,sa://0,16185448372557,26094289116
q2TCjduNU17qTby8swQYDcrsZeWFGfarNy7iRkDJsh5bcpk,2022-03-31T18:29:18.423,TAI,sa://0,89157859766194,176248910000
og93xf4m21Mb5rJb92YwX1iZE5rGKAwbrFeGqtRD9G76Zb8,2022-03-23T18:50:06.648,TAI,sa://0,14990204980000,22087029990
tzsiksT7cNEaQ8SEmQeaLkzx1uRuL5ixCDdrMf1PUXCwvLw,2022-04-20T15:59:30.328,TAI,sa://0,19972634920000,22919529993
qc7w2mLxwXfDTdxghZUEYWstXrPf2pdCzPMzLtTfgQWQ1RM,2022-03-24T03:33:54.191,TAI,sa://0,8000000000000,12163922224
pJX8xiftB4jJPjmQkrD4G4fCTujLZajPXyek6PzPFVF6DoE,2022-04-02T11:43:48.757,TAI,sa://0,607649907030000,987299999998
u1p8RYKF9rkMtbcjqqAf42Gu8Pj8uai6jtxmKPoinRMCKw4,2022-03-23T13:28:48.503,TAI,sa://0,1702593831299953,2864003670000
sKzip3XdWMe9gm287v9BHPs6TC96RPrumF7Q8QccX4KEYYM,2022-03-28T15:41:30.295,TAI,sa://0,449999999783607,956626920000
ryVPwW3iJMxenjgJNBPjkWBp91gDHes3PR2EiExqfKJzcLA,2022-03-24T05:04:12.409,TAI,sa://0,199019822720000,295452981862
owanBgKFiC4TUiJqA5YbLW22Kme2tQgvHJizVyAX7xKPSma,2022-03-24T13:53:42.382,TAI,sa://0,59655778754526,90309448298
sqhGHNeHMJWqMxUEMY8GBpj5sSvXDbdUD6UgVLPULAuXGCC,2022-03-25T07:53:24.466,TAI,sa://0,14956702970000,21557819999
ptQ9sU1Pp8KNRDaMVuxHmLY7vRZif3YNqNUqDD8uyQ3QVdV,2022-04-09T19:43:06.476,TAI,sa://0,14961680610000,21090869994
ryc3BGfpkmDPDov5PGkDgk1dpa3ak5FzgXZccMXE7fK5Ucb,2022-04-09T19:43:06.476,TAI,sa://0,14960893180000,21089759986
qd2DojPnN7EKcq6PRTaFagUUk1Wz5dGvzTQtZf8mhKT5sfq,2022-03-23T16:19:24.566,TAI,sa://0,14957353630000,26044899986
orNzSPPrhVhcHzkG2HGBKHpkwT6QJnt932VsXkwRdcaJnfx,2022-03-23T12:57:24.514,TAI,sa://0,29999998636782,48202810000
qt1qDvWkd1uNVnFJ2ppQePfSmgz7ikTRhy7djVXv3mrKugK,2022-03-25T20:42:48.235,TAI,sa://0,14956673630000,21809779997
qytJfQAMBKNY2SBG8gXZX1VK5XYznJetiVYycG2jG88t8K7,2022-03-23T09:23:48.32,TAI,sa://0,292021758870000,439540369990
qf5SjMDP63nLnvpLuRXd3JzEeFfQEUfTmcNQxSWb9QNsJkT,2022-04-09T16:11:06.719,TAI,sa://0,14999996772325,21171600000
qXWnz5SnNAV8GbmqcXd3f5vtEkns5VsQP2hDZwZXNinKTtv,2022-03-29T07:46:54.29,TAI,sa://0,12962266850000,24200779981
oyeJpywVkajF7Ugv4TBDdzaToKoGKs2SRagtC4WdNkAA6Z5,2022-04-04T04:21:00.391,TAI,sa://0,22104041912529,34899800000
pJSHxuQU4SB8ySZesvZnZkLFeGq7dSA3AmVZ2VhMuNDjthb,2022-03-23T22:29:30.664,TAI,sa://0,10481922337040,15252017308
qc7w2mLxwXfDTdxghZUEYWstXrPf2pdCzPMzLtTfgQWQ1RM,2022-03-23T09:51:48.575,TAI,sa://0,5000000000000,7473656063
oXwXMShchKjXqL2qx1pu3ddqwNmCk6pSsjpDChHLVVz7RXW,2022-04-09T17:26:24.318,TAI,sa://0,14955392570000,21099759997
r4QLRjt8T7xzGDBZVWdEUSDjBFd3dKb5Y926LkLEFGfS2fV,2022-03-23T13:59:12.539,TAI,sa://0,53752261165016,95044990000
tWBuY87caUrd87kMG95f9YbBVVvbo3cATBLX3py6ffkAXjr,2022-04-15T10:38:00.368,TAI,sa://0,29999994964327,33036610000
omf3zeFrASXJZLdFKKZKLdfXE4NmxNyRb4gYKRUyYeCcdA3,2022-04-10T22:04:36.452,TAI,sa://0,48999999999341,68721875843
sqe4oKUBDbtBB25md3AYeqS99pAcmeNhyA9ju2qPfZQqrot,2022-03-28T19:25:24.309,TAI,sa://0,3999999999812,8252480541
s4FSXtANoEpqu4PMZJn1swpwMfs3ebCShRD4Sy3HfxJjcMT,2022-03-23T17:58:48.244,TAI,sa://0,29864092240000,49973002029
qS2oNLWygK7YL4Pdwi6kpJxFrd9A4ZUvf8RXs4SXTejNp7D,2022-03-28T14:05:48.52,TAI,sa://0,499999999708,1074688041
p2UZMkZVyjvkhD4PTuMmXUo3odHfMYb9UMfG6A63ZDX6gT4,2022-04-05T17:12:36.709,TAI,sa://0,203641026940000,310151999995
r7mhs7oyFCax5opmMBdurWbuShwzFQbR5tEjpdfMmhkinDu,2022-04-24T20:40:12.551,TAI,sa://0,11964216990000,12564009993
tWqR364TqMvuKbmMCtkrKcPmfQCuhBX2oV1nGoR8iS8f6Jr,2022-03-25T09:09:18.186,TAI,sa://0,14956705320000,21485739988
qkxvHLSwmaX2tuaipf8GasPWahSg9mCMZQDuWqricvY8DFP,2022-03-23T18:55:13.343,TAI,sa://0,14956865720000,21986756695
txG9kzsRATF4kuejDKxxhD2skKdCuvhJb3LbvsMDEPvoeSc,2022-04-05T13:24:24.342,TAI,sa://0,14956363240000,22998499989
qCrsvTydkS4JvPZna7du4y3DFpxqP7TaAameoXQiCwSNUZ7,2022-03-30T08:33:18.489,TAI,sa://0,1535093189466,3218660000
pd1c2gHw7ZSbNBbzikUZDCubfYshnHniZ8Qen726XiRtvyD,2022-03-23T15:16:00.388,TAI,sa://0,59496001510000,104433326826
qvetcCFqMBwguXhogHtutVfP6zchu61njDzRNxAuaHDbMfo,2022-03-25T21:41:48.118,TAI,sa://0,14956668250000,21792059985
pDubmCs2dJFuyvQwPCjnbbYTLV93PSMJmfqFPsFJhia5k5o,2022-04-04T13:02:36.364,TAI,sa://0,842540238750959,1323904680130
tei5idDf4E5vc12bYWtd2WQTdwEYTB94jbasub7p1HGmgQD,2022-03-24T04:18:00.43,TAI,sa://0,111783852860000,168831767138
u1ZqGsdHei7uMgrPS6ThHTZ2URhuz227j86o7TZT1K4Tq7z,2022-03-30T05:16:06.424,TAI,sa://0,11999999999810,25497370954
qZVUR655941nbc42Bsp4HjP4GVpHWJrT41QDmzsbW7duJav,2022-03-24T09:14:18.185,TAI,sa://0,29999996626022,43530900000
p5tEBHhnvyqnZsjjwYf6YL6QuhXfkUJtZFZmcjoe4o6HKyD,2022-03-24T17:37:48.573,TAI,sa://0,29103222900000,42316879993
pJX8xiftB4jJPjmQkrD4G4fCTujLZajPXyek6PzPFVF6DoE,2022-04-06T19:04:18.245,TAI,sa://0,13810061620000,19999999994
oYghzbsRxw6VEJp7BembVvHWxNGfbi24DK7aHcNtFc7R29L,2022-03-25T06:22:18.297,TAI,sa://0,2592246790000,3766119991
rHqKbMNFc3t99fuJhVyA4VpDBr4BNvJeAN7iC7S53YYyC32,2022-03-30T13:18:48.125,TAI,sa://0,25926927100000,52960139995
raKdY4YHy4SFWSrfQZvpsrUQsnoChcK2fg6BZp79TP9fGmQ,2022-03-23T12:10:37.401,TAI,sa://0,900071615871555,1515558770000
sbrR1AHTyFG9iEephQD6qiU2tR3WFaNePX7ooR4NZ8qY7UJ,2022-04-09T20:26:18.244,TAI,sa://0,996998910000,1405339986
rcuoH4b71aE2bsAJgGrtDnzLZnCPXDSZAXGbtgpdF32cFfy,2022-03-23T06:58:06.516,TAI,sa://0,29999999997477,8287260110
oacUKf6CU5ZGrBAVUCPgmcajbH6jQwy7wmazNmJmxUePjbR,2022-03-27T14:21:42.558,TAI,sa://0,2670025471226,5704390000
omA26SXXHCNDQSV423otctxo7xFFmmCPodB6TYXhD4JuqqJ,2022-04-02T00:28:06.5,TAI,sa://0,14956454800000,27099859892
seorgCZDzP5G3JEbsBjFdpQ4dTUgCWoPjQynyJqHCfXvZVW,2022-03-23T07:23:36.531,TAI,sa://0,11999999998666,3938018224
rHqKbMNFc3t99fuJhVyA4VpDBr4BNvJeAN7iC7S53YYyC32,2022-03-31T11:42:42.323,TAI,sa://0,90551618962050,183175240000
r7mhs7oyFCax5opmMBdurWbuShwzFQbR5tEjpdfMmhkinDu,2022-04-28T15:45:30.484,TAI,sa://0,9969750300000,10186000003
tNufnkWzwWV9NeAphu9eFExT9PYhF2YxibNqvMHALiDnf3q,2022-03-25T09:44:48.506,TAI,sa://0,14956699080000,21466179991
rc5TwPrya7mcd5bLeWY8zZngW5YZY1QBfTfW8qKfbwUU8Zb,2022-04-03T21:11:18.469,TAI,sa://0,45847805701449,72801870000
rZMgVTAUDiFt2ieJXVGAVWNAUgspmD1hCUuPEVYyJCX3UmM,2022-03-28T04:35:54.847,TAI,sa://0,5832814428339664,12136875350000
tbD4yAe9C2xLDqwDYHhQjDJvpWaqup5KT6gY1eKCrWZvKEv,2022-03-24T19:12:00.361,TAI,sa://0,40132947850000,55650849999
sLgmeb1gdLR1NBCa1q8fqJgGwfyNEwkeAUwrvpb1tMMshxH,2022-03-31T05:04:24.694,TAI,sa://0,9815073977349,19999999999
oV9D5T7WqD2EuduDXWcXfUSXKSxBDN3yMK5ZYpAQtRnUqWa,2022-04-03T12:53:42.591,TAI,sa://0,14956365270000,22583939992
p5aSWLD4FaYXi1zWNNZz3itmesLLErEKgu1FWZMGXMotCcc,2022-04-10T20:42:24.759,TAI,sa://0,14955415620000,20981019991
omAGXxVBfjNCLCqqoMJ1hBMzufXDzqnaG65dN6gjCyumDVU,2022-03-29T06:19:30.733,TAI,sa://0,93528097347641,173933969006
p4wuqhA22uqAhbEuA8AEGQm6YjDoin7Bwr7TwXC2tBZDCMJ,2022-04-14T16:41:36.511,TAI,sa://0,20056472140000,23593059996
oKEiq2AdVgHKSk2BCtM86n2LHizeKV8Fkf9yASvW55yUBYa,2022-04-12T18:32:18.425,TAI,sa://0,91557923750422,122959690000
qhPEdhFWmQaKHRsJUQDhiEU2r4x7RVnFcpnBFGdveUy57fM,2022-03-23T10:22:06.476,TAI,sa://0,14000000000000,21741356501
pkPm8YAWqBvURBpVX6NQKdkXm5bYHCCh7dHbQHY6gGVJ43t,2022-03-23T09:03:36.455,TAI,sa://0,15595243787897,20941200000
s7meXKsAWX7g1KUmFiqy6NXeJon45tsifW1ZSiHPiLhVBpy,2022-03-23T09:03:36.455,TAI,sa://0,14894317219545,19999999999
rSWPwVDeBZZkLtqLVTh1x35WNNdpXru816RvjgZpstqfz47,2022-03-28T19:06:54.283,TAI,sa://0,14999999999994,31441912818
tvXFCVSXcVVeg7d9Xk1LMP13M2dkdWGZEgacYQ8huc3BGGG,2022-03-25T02:28:06.678,TAI,sa://0,105778980993115,153178750000
oyeJpywVkajF7Ugv4TBDdzaToKoGKs2SRagtC4WdNkAA6Z5,2022-04-13T08:14:30.247,TAI,sa://0,83715667018588,109686460000
qFwpk61AvLc872Kn8mgDQAaPhMHSBQtMJits5EGDjxEU7db,2022-04-10T12:48:18.847,TAI,sa://0,14499999999552,20340477898
paKZLzcNx1PeVpHQ8dgBPBFEVhRDHG56kfSyZteJeRJoGJT,2022-03-31T05:46:24.621,TAI,sa://0,132895066432279,271946590000
tyLqHaDHhGZGhRv3FWBm3fcQ9XGk8HMPfTc81Ecr5eNpCSk,2022-03-23T10:30:30.7,TAI,sa://0,4752182774326,7417633022
poaw9dMGBhwY2xPZ35Yakz8SUo7pp496JdZUdaVYGPywrR9,2022-03-24T10:31:18.579,TAI,sa://0,191298258176083,295898032110
rLxK3xe5d8R8KgqgfeZ5HXBa1TUCHDkWQUw53c6UJMZUspo,2022-03-30T12:37:36.6,TAI,sa://0,1999857227285,4097058483
pJX8xiftB4jJPjmQkrD4G4fCTujLZajPXyek6PzPFVF6DoE,2022-04-02T11:38:12.266,TAI,sa://0,606939042720000,986912351753
tWvfTAk6857vKKJP7ahD1vi3pGSMwWcTakkaCqi9jYR53vc,2022-04-03T00:34:18.244,TAI,sa://0,14956379090000,22846199993
tj22nwETUcynmTfEf6FctkKEW7wL6H2injH1TgueN8ejG5j,2022-03-23T08:39:54.167,TAI,sa://0,1030311497420000,1256834619999
pkPjM1vUJDAaN3aTXz3W4h3FAThY3C15BMo8p4wkfaDd35K,2022-03-23T08:39:54.167,TAI,sa://0,82609023385730,100771350000
rCUZxci4Pbdiy78hnELae9dTSk6ynEU2Rje874mPeULKjUo,2022-04-05T00:52:54.562,TAI,sa://0,49834827610000,76762142742
u3YW74Z2qgGtGhDVTsEtwSHfJ3zMYj6RYa9SJtpUgDg4NmV,2022-03-23T13:51:24.413,TAI,sa://0,29999995858636,52841650000
qoD75idU7NiR33t39juQn2GRy2Jf8s1cuiUYZWP95BRcWxB,2022-03-23T18:12:48.663,TAI,sa://0,14912259152768,22999999999
pJaPx97SqwL3iJnmETDctb4ZgWEN1c3i5AUV4KXnaeqFfut,2022-03-24T13:08:48.228,TAI,sa://0,14458436135154,21936730000
tzy1B5DKQSk1EsNKGecGJnhXKopcbYEg2PKjahwe2ETvK4D,2022-04-07T20:59:24.326,TAI,sa://0,401970608565100518,580000000000000
pJdn5gFLSQkydGiAL1tpepmMM2WRMiowCH1YwtZnAAUS3Ke,2022-04-21T23:03:48.601,TAI,sa://0,29999997567732,33902309999
oYghzbsRxw6VEJp7BembVvHWxNGfbi24DK7aHcNtFc7R29L,2022-03-26T04:50:30.583,TAI,sa://0,461715689543042,679999999999
tjzeeiztGEAtcoELhd19PmaSbb8W3yEP671X5oiDQwBcGuC,2022-04-09T21:39:06.582,TAI,sa://0,3988152570000,5619729992
oasjEt8EJnpUgnqZ8aXGiJkB5HdZZZFfBwnxGEp8TNrvoax,2022-04-09T21:39:06.582,TAI,sa://0,8973135710000,12644099991
owanBgKFiC4TUiJqA5YbLW22Kme2tQgvHJizVyAX7xKPSma,2022-03-23T11:59:12.481,TAI,sa://0,30000000000000,51353488916
pJX8xiftB4jJPjmQkrD4G4fCTujLZajPXyek6PzPFVF6DoE,2022-03-23T19:34:12.658,TAI,sa://0,106648816060000,149793667102
rqzBKaHwhcMFHRnXn24S7jf27faUssndbjnWhPFMiJYBxEh,2022-03-25T13:39:18.403,TAI,sa://0,21073131886589,29887770000
qGHnLSdELG7Y9CtFfyE4T2bUUBNM4qpZEUovzaj5kDFK81W,2022-03-25T08:30:12.446,TAI,sa://0,14963530070000,21539699999
sWiEspBfUjDsW3c925kyu3FcPiihfinAp3xAUtieUBZunwS,2022-03-27T11:24:18.342,TAI,sa://0,21949873630000,47757589984
oY4PPwAwPVoQyXvUdvvpxtXd5rBvBJT2NCJbkkp4q2LvxAU,2022-04-07T07:04:06.288,TAI,sa://0,109997792890000,161731139986
ow5iEKL1k7RYcVFMESoEbPtfk9EWmrY1i97GmR3cim2spHm,2022-03-23T18:16:06.525,TAI,sa://0,9976758050000,15375789986
rMEKztg1TB78mdbBrvDybyS684c7GuCYLDttcuY7sS5BtcD,2022-03-23T13:57:00.646,TAI,sa://0,30000000000000,52906870843
tzsiksT7cNEaQ8SEmQeaLkzx1uRuL5ixCDdrMf1PUXCwvLw,2022-04-05T17:21:42.518,TAI,sa://0,17449352320000,26570289987
pJX8xiftB4jJPjmQkrD4G4fCTujLZajPXyek6PzPFVF6DoE,2022-03-23T13:55:24.648,TAI,sa://0,3684899996080790,6500000000000
th7fqioYJudndMFSWe3rFey4hYZzg89dcSrdAFUip5Vfajf,2022-03-23T13:17:42.421,TAI,sa://0,329194523627175,536626050000
t6ujuAXypsAYp8yuU5K94A2tCbufXAGsKGneHaY8PX9daFm,2022-04-09T19:50:48.634,TAI,sa://0,14955387010000,21080889987
oMXGL7okdcJxSjyW9DDxiNqBHzWDz5zBnr6ymoq8YmZKAKW,2022-04-02T12:35:36.356,TAI,sa://0,205101401406744,330414980000
tbgKLcG1CMnXF71SWqAQWMJ38FXRh2oj7kMJqJXEJf6uLam,2022-04-02T05:46:12.554,TAI,sa://0,3804761654185276,6490464850000
oi4hrNfRX1kYdpABabfKVRAokrjAFi9Qar35fEySkeyzQFP,2022-03-23T10:55:36.713,TAI,sa://0,29999997152374,48406020000
ptyooPApoMr4ym2kMH3oyQr9aHWKBb8xrwRmhMa7KQfsuxM,2022-03-23T16:06:36.63,TAI,sa://0,30010210360000,52193009988
phwhnvzm5txeGrNmFkeMThaFkQW1sZsEGh9g8wUigPkcHGQ,2022-03-29T03:01:00.274,TAI,sa://0,29999998296200,55881680000
pBNoubtvNtwxECLUUYFH3AzHGq5ZDT1sShz5Hb8HKJgVXbA,2022-03-29T14:34:30.681,TAI,sa://0,1999999999915,4074065408
rUFm7ZQzd1emC5aBg1Ct9XFocsrQa6cEZ4hsYLxJoLb8UkY,2022-03-28T19:31:36.231,TAI,sa://0,4999999999644,10315600676
owLsZNpTiBUCyphZrvS71qCTjzuFmGxAcNiTewZEzrorJRH,2022-03-23T08:16:42.332,TAI,sa://0,29999999235194,35525450000
q36f8iC6p78JAnqmNtCzvy2LHrRWnPcyGwo4K7Nvatd8jqt,2022-04-09T20:52:18.319,TAI,sa://0,14955387000000,21077639999
pMSbMqR2bjw4itYogyXNmqoyyQG269c3xjKCiE3ofuBWA7K,2022-03-24T23:42:12.138,TAI,sa://0,11799999999625,17060077127
qPqYqPX4LhjNsC7by2SkNgWLMV54VKhUf4u9sh7pJ2yn3iw,2022-04-09T20:42:42.34,TAI,sa://0,9970173880000,14052379994
rXSqmhNP7PFwNYjUNQqvTN3DwtbXFpTJwWYKSUuWRqhvjzp,2022-04-10T12:54:12.286,TAI,sa://0,14962436990000,20978199998
rZMEqjVK41Tuv5Wg1E7atg23qXranHndtXoDmq93gx9mWWn,2022-04-10T12:54:12.286,TAI,sa://0,14962436990000,20978199998
sh1fTkkpMzMtDPgBLrJpjLizPiG5ng3Sie3c2WF5T8gqt9i,2022-04-10T12:54:12.286,TAI,sa://0,14962436990000,20978199998
ozaAKEFbpc569QUfmwaMwDng8jbskgKEdHxVHNn18EPR5J6,2022-04-10T12:54:12.286,TAI,sa://0,14957736750000,20971609990
p5zFAkzpaMFVkPztZSA5HL5eP9Q3cqFoXPginKknwq8nTNm,2022-04-10T12:54:12.286,TAI,sa://0,14962436990000,20978199998
oa4Nn3BCi5UKSgxjo2Wr8B7e4Y3mBGNhTuCDzkdcBV4Cisf,2022-04-10T12:54:12.286,TAI,sa://0,14960867860000,20975999987
svA42gchaAugZ4e9p3kdfzz5MLJgdDQcnkREraNRXdBnkhX,2022-04-10T12:54:12.286,TAI,sa://0,14962436990000,20978199998
