AccountId,Pool Balance
5CDpfudsfCWbFHRtGnYWaVxjX581gtTD9ZJoTYHkPXNJFTX3,584965943791988
5EMjsd1DGwJ4H5hwqRYc9UELsJHpnV5FYHVp2HvC5wAj7Zv8,18487475338020
5CfR43jK5FgBRnYijV1UaZJPBF3pSg9yTBJLrvUkhJeei6cn,25319713224089
5DV7Q26MNZDyJTmhKit4R4gA4fCTnSUDAm5gqCX1uicU9doR,324418450010040
5CVURYA88iurYdjiSAAVZRYjYF8nep3e9HMBk7p5p8nwEjA1,2876199778948427
5CDTSxF5MtgQE1wXw9Bz3x42NNdT62kpwBpMaCTEnU8eTRiA,53221385895541
5EFicbRUuWGorzQzkzCgFQtVYigPb2yrhQDAVJrF7mqRXEuD,24316544378101237
5DLdMFBH4xPNUQ6VXVXcibhrv2wuuCaAQhnfebMiCzGX7QKk,999999757002
5G6GoquGzEbyDWXx7A7Fvp1626MZQGmUnojNLek2UiVnYuSn,17532659989886
5FNhJGvys1dw8SB66YxnoiWXgJqNf1N1qZGa5Qgs8FcK5zPL,1004777201155021
5GWQXH2Sw7fxhKiMuhBa44cxxy8j1NctCjDQiBdDAHcaw4P3,402087890696311
5HT4wqVT1d8AHyciCSTYVsYE7XVMNBjqX5tCshaV95xAAQBi,9001964670245
5GeT7Aazhx5X1DWM2h1xm2ZQUy2WxrxnSnTFNRZTLbipKqcP,26653018318538
5FCrLJ8JqGdPVPni6sa6av3xhHAB8hyobXxTQXZueSfnL5Wb,999641224270
5DUN5o3DamMh5U5rwvbAaCaqChv83FMXmV7LPM2fzqnr2p5Y,17927407083209
5DJ6VEsn8wGU93upJbfQ2XvfY4QJkfsiBuTro8EmQg2F5gQt,1898537022304
5DnWLHUmR3BKnYN6vBPqHa2YcDsHoTgrFMtQPPhvvNr9xWhM,235530620006801
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,371665837966464
5Hp6cLUGQVYdGMN9TaLhwiCNXdpYbw82pmKdrut8tLFTfsH2,547041703797232
5DRhJqRbyp6PQydU3PQTsYYT2FwhyPzZ8YKcqt2RdjerR8sP,10004412076326452
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,1064311718089137
5EeaPtdTx3fDYnBiHdZEJbGkqBsW3nTy5ybzDakpQqQnHvHT,1999356065122933
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,11999415727312
5DWyxKtAUceSzjzqFr7PzyqDFB8U6i1bbgTsjYAmpNu6u1Vd,190618126360925
5Cd1K9UM2vGkqpBeTqinwXiSXhdZNexe6qrzRZsqLK8RssE1,29990630410137299
5H5zEN6MLFhbaz6WdnZfLvypN1J1BDyzfjevucDL8rc6xNnV,35230097370217
5CRjsjGHwcXea7QePdZYHUxcoqkjJnjLUwAAjuiHmP1ViWtp,1499419359324334
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,1000000000000
5DqzZ761penxw9EpCvtoA7z8hX19bQuyh8fY8vD1a5J2Ho8C,39312576914705
5CS7nMVEJegf7oR8aei6qAn9gSg671PqDjeynDvxhTHs5gxD,1802478080676091
