5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,4415352380,213777796103,801666735,6680556128,53444449026
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,56031742613,2712884819982,10173318075,84777650624,678221204995
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,535189095273,25912211626262,97170793598,809756613321,6478052906566
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,1579745836,76486439595,286824148,2390201237,19121609899
5G6GoquGzEbyDWXx7A7Fvp1626MZQGmUnojNLek2UiVnYuSn,24727820155,1197245075736,4489669034,37413908617,299311268934
5ENfodHPg8A1W27pwEXgGkxVApzrWcv9PV8Tfe6MVauce6bQ,344837419,16695968309,62609881,521749010,4173992077
5DUN5o3DamMh5U5rwvbAaCaqChv83FMXmV7LPM2fzqnr2p5Y,4095806499,198306366347,743648874,6197073948,49576591587
5Gru3MF8nF9W1gaZDgXq5QaKTAAT3WktTk1RU7t6Ca2UXshx,78945663578593,3822306470167134,14333649263127,119447077192723,955576617541783
5DvibJKhceQ8gk52hoQ4CTbMG1NNMUYPtvDWBhqKs2LVGdr5,9946548,481581286,1805930,15049415,120395322
5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,2755203988918,133398511787655,500244419204,4168703493364,33349627946914
5DtkptGAdj7bLoXvTy7qNYc26sx5iggWHVLiojh3bKxMzfiJ,2656695433,128629030178,482358863,4019657193,32157257544
5GFibG3LzKFJDLTfcNv9QA9UGENMojR9kMSgzcvKug3LLZGH,87763658,4249246644,15934675,132788958,1062311661
5CfR43jK5FgBRnYijV1UaZJPBF3pSg9yTBJLrvUkhJeei6cn,456429987189,22098937599964,82871016000,690591799999,5524734399991
5Hq41GACzMNR6qupzZdMPsnBFg4wSovv9qJuTZAN8aSwN44z,17552805464,849852909625,3186948411,26557903426,212463227406
5DLdMFBH4xPNUQ6VXVXcibhrv2wuuCaAQhnfebMiCzGX7QKk,819127271,39659625709,148723596,1239363303,9914906427
5GHhsChEguttmZxcwNuGy4UQzymkbVKzg1sdzdLu7Ubji6xF,208040211091,10072667818108,37772504318,314770869316,2518166954527
5D9ieEbJL9pavGApHs6wSAGnUbN1J5DZshoJ2skTBFg6Z7z4,12537334486801,607019214929288,2276322055985,18969350466540,151754803732322
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,765926398072,37083802888131,139064260830,1158868840254,9270950722033
5CDpfudsfCWbFHRtGnYWaVxjX581gtTD9ZJoTYHkPXNJFTX3,59563238040,2883868978034,10814508668,90120905564,720967244509
5CS7nMVEJegf7oR8aei6qAn9gSg671PqDjeynDvxhTHs5gxD,1135626486909,54983545287247,206188294827,1718235790226,13745886321812
5GHjUwXZtn4DgWRUPqbiEp1AYV4dg9TLFP3ZyzwPjm9NosF9,5230143268,253227467417,949603003,7913358357,63306866854
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,43840047858509,2122600418896905,7959751570863,66331263090528,530650104724226
5Exyar4kUgMtVgSNeeb1nzxQyyJuxmSFnjXHgAka1TneAmx6,1058656829087,51256910944542,192213416042,1601778467017,12814227736136
5DWpX5RdYBwstMoMFdtrLhjVDfKhQGbhVACG43wBVjnoC2uT,337450959,16338338627,61268770,510573082,4084584657
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,1018123868,49294429513,184854111,1540450922,12323607378
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,10106710983,489335892950,1835009599,15291746655,122333973238
5D2atEVuNsCz5GJKDd9bVFEZtWp2vcvuC2uHves23FC4tMe2,39502282341,1912579140294,7172171776,59768098134,478144785073
5Hm9WbxMuLb2oGqU699c7Nf1f1tkSpm2GRVYWg7NDThKjuNV,2271260768,109967467963,412378005,3436483374,27491866991
5FUQqzctv4xisbDhrhwzWfJjezYhn5zXSmwHXYMn4Qs2Ezac,22063908013,1068266634686,4005999880,33383332334,267066658672
5Cf9vyQBhhpycKH5eoRf7nCPsCicmZEnERUqzY1nff3RHiTq,1850472208,89594178732,335978170,2799818085,22398544683
5HNpf9ydo2C2TFBS1frahQeNDVdG2QABGckGsBNKxPq44Mgb,695895069,33693101108,126349129,1052909410,8423275277
5CVURYA88iurYdjiSAAVZRYjYF8nep3e9HMBk7p5p8nwEjA1,830779991083,40223814599255,150839304747,1256994206227,10055953649814
5FNhJGvys1dw8SB66YxnoiWXgJqNf1N1qZGa5Qgs8FcK5zPL,14627342929,708211002140,2655791258,22131593817,177052750535
5HT4wqVT1d8AHyciCSTYVsYE7XVMNBjqX5tCshaV95xAAQBi,2633484481,127505227220,478144602,3984538351,31876306805
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,311359630449,15075076654854,56531537456,471096145464,3768769163714
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,3510375375,169961590038,637355963,5311299689,42490397510
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,2340160733126,113303392561294,424887722105,3540731017540,28325848140323
5G9Es892oATpPDnfGgGFS5McvYnjZpUVdVq9sfcwMVMTtNZC,3938152596317,190673248751937,715024682820,5958539023498,47668312187984
5H8hArcS28RvxVdJXRaGdYz9mpZDR299uGMTiYFWzWxC5r4X,116950964822,5662406385187,21234023944,176950199537,1415601596297
5HYH1zVDPdszvwKUjDKs11HLgzFT1X6d4ho94BUmJTxqyDSw,1169916891041,56643781298153,212414179868,1770118165567,14160945324538
5D4ejSKFAKvahck5LezMqrKEd3AqmhG3ATtE6Nehamy3WSkT,46803600702,2266086542092,8497824533,70815204440,566521635523
5FRBAAMoPshaG4fJoXShYMBG4FdGneQi2DZgrsurWqaTr41i,105361151585,5101263237953,19129737142,159414476186,1275315809488
5Dw7MaPSgN2Qh9bB1G83Gv5mmQwBKD93K961AaaYsV9RM168,638094802274,30894589781798,115854711682,965455930681,7723647445450
5DV7Q26MNZDyJTmhKit4R4gA4fCTnSUDAm5gqCX1uicU9doR,239695129323,11605301699258,43519881372,362665678102,2901325424815
5GWQXH2Sw7fxhKiMuhBa44cxxy8j1NctCjDQiBdDAHcaw4P3,94103210499,4556188320556,17085706202,142380885017,1139047080139
5DnWLHUmR3BKnYN6vBPqHa2YcDsHoTgrFMtQPPhvvNr9xWhM,55122743128,2668873857777,10008276967,83402308056,667218464444
5DRhJqRbyp6PQydU3PQTsYYT2FwhyPzZ8YKcqt2RdjerR8sP,1287488485945,62336236685057,233760887569,1948007396408,15584059171264
5EpyCMd4ANB222JTTZi5ctb9ADPSesXVJwCX6B6F916CJBbd,1766917,85548707,320808,2673397,21387177
5DWyxKtAUceSzjzqFr7PzyqDFB8U6i1bbgTsjYAmpNu6u1Vd,33297594180,1612167203439,6045627013,50380225107,403041800860
5DkAfWMv63nT5UNLUNSBbchyjWuQ7ujetyKcMr929i8myBxq,240912801048,11664257622885,43740966086,364508050715,2916064405721
5FLXTXyMkRnGQLC4LrgtD22yMZP3mqrgqs6nSnoi62A6d8U6,269730193274,13059507213117,48973152049,408109600410,3264876803279
5Hor5gaoGwxmPZ4jwXuwLNPnQtUtKHLx8dENAcQJ5WoXGvgt,486740536304,23566481259039,88374304721,736452539345,5891620314760
5CPrZzBsYP8w3Fj58YoJQFE5bKaE5Gb5tf4EWubzM8LvPNcx,7699537411819,372787944675269,1397954792532,11649623271102,93196986168817
5Coiddko324JRzZpr7yKMEhXhhmEEZS1PL3bW3zuydiiyj1G,5264019072,254867629772,955753612,7964613430,63716907443
5EFicbRUuWGorzQzkzCgFQtVYigPb2yrhQDAVJrF7mqRXEuD,2519240699160,121973894294049,457402103603,3811684196689,30493473573512
5DJ6VEsn8wGU93upJbfQ2XvfY4QJkfsiBuTro8EmQg2F5gQt,333245106,16134704142,60505141,504209504,4033676035
5CRjsjGHwcXea7QePdZYHUxcoqkjJnjLUwAAjuiHmP1ViWtp,263189054300,12742805361668,47785520106,398212667552,3185701340417
5Df86iGeKgZWNbF3ZSQuxLH2gT8rMP59QkZeuuxFmPFHL9dQ,14227601814,688856765572,2583212871,21526773924,172214191393
5FW1NXfD9G9NjFD9d2chnd1oEK2PaQ1rHPCam7zqpJCPesYv,5808496220,281229540396,1054610776,8788423137,70307385099
5G23AzUAickg7VTAuU7GKbnRn9MbVPe5bEAVTNEQLZfwtjXd,5343245981,258703553304,970138325,8084486041,64675888326
