5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,4318252573316,88243515462969,330913182986,2757609858218,22060878865742
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,11939943,243992797,914973,7624775,60998199
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,1756588029,35895886178,134609573,1121746443,8973971544
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,2968929828,60670097614,227512866,1895940550,15167524403
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,103350553233165,2111969132767534,7919884247878,65999035398985,527992283191883
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,115097615190,2352020409491,8820076536,73500637797,588005102373
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,308666814024,6307608069194,23653530259,197112752162,1576902017298
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,11940767468428,244009649933651,915036187251,7625301560427,61002412483413
5DtkptGAdj7bLoXvTy7qNYc26sx5iggWHVLiojh3bKxMzfiJ,75847099862,1549935909458,5812259660,48435497171,387483977364
5ESE8xBQvePbGKuCMPTgsyUetUqrqT2eyJcnQgG15nayUMsn,5974307498,122085007093,457818777,3815156472,30521251773
5G9Es892oATpPDnfGgGFS5McvYnjZpUVdVq9sfcwMVMTtNZC,21461715082668,438570267626794,1644638503600,13705320863337,109642566906698
5D2atEVuNsCz5GJKDd9bVFEZtWp2vcvuC2uHves23FC4tMe2,26894328734,549585757944,2060946592,17174554936,137396439486
5FW1NXfD9G9NjFD9d2chnd1oEK2PaQ1rHPCam7zqpJCPesYv,118533879996,2422240500004,9083401875,75695015625,605560125001
5G23AzUAickg7VTAuU7GKbnRn9MbVPe5bEAVTNEQLZfwtjXd,54519763285,1114111667336,4177918753,34815989604,278527916834
5Hm9WbxMuLb2oGqU699c7Nf1f1tkSpm2GRVYWg7NDThKjuNV,9269915694,189430779005,710365421,5919711844,47357694751
5H8hArcS28RvxVdJXRaGdYz9mpZDR299uGMTiYFWzWxC5r4X,596654069490,12192629243701,45722359664,381019663866,3048157310925
5FUQqzctv4xisbDhrhwzWfJjezYhn5zXSmwHXYMn4Qs2Ezac,90051556392,1840204058009,6900765218,57506376813,460051014502
5Gru3MF8nF9W1gaZDgXq5QaKTAAT3WktTk1RU7t6Ca2UXshx,29834125283369,609660516857052,2286226938214,19051891151783,152415129214263
5Cf9vyQBhhpycKH5eoRf7nCPsCicmZEnERUqzY1nff3RHiTq,7552510746,154335599299,578758497,4822987478,38583899825
5CJX5TSEokNNvgN23BKDLg5wPrC1hjmNb99hwndgEJK5x5jK,34974559925634,714705327492751,2680144978098,22334541484148,178676331873188
5HYH1zVDPdszvwKUjDKs11HLgzFT1X6d4ho94BUmJTxqyDSw,5968618344184,121968749211705,457382809544,3811523412866,30492187302926
5D4ejSKFAKvahck5LezMqrKEd3AqmhG3ATtE6Nehamy3WSkT,238780063666,4879471935139,18298019757,152483497973,1219867983785
5FLXTXyMkRnGQLC4LrgtD22yMZP3mqrgqs6nSnoi62A6d8U6,1834793100127,37494007252587,140602527197,1171687726643,9373501813147
5HNpf9ydo2C2TFBS1frahQeNDVdG2QABGckGsBNKxPq44Mgb,2840362164,58042816698,217660563,1813838022,14510704175
5FRBAAMoPshaG4fJoXShYMBG4FdGneQi2DZgrsurWqaTr41i,537525790877,10984342539876,41191284525,343260704371,2746085634969
5Df86iGeKgZWNbF3ZSQuxLH2gT8rMP59QkZeuuxFmPFHL9dQ,1529185972318,31248923888297,117183464581,976528871509,7812230972074
5Dw7MaPSgN2Qh9bB1G83Gv5mmQwBKD93K961AaaYsV9RM168,3255397346040,66524062955125,249465236082,2078876967348,16631015738781
5Exyar4kUgMtVgSNeeb1nzxQyyJuxmSFnjXHgAka1TneAmx6,14140357447644,288958283448654,1083593562932,9029946357770,72239570862163
5Hor5gaoGwxmPZ4jwXuwLNPnQtUtKHLx8dENAcQJ5WoXGvgt,3175251166070,64886275319640,243323532449,2027696103739,16221568829910
