5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,1383827850206,43380634786498,162677380449,1355644837078,10845158696624
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,4046991,126866237,475748,3964570,31716559
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,3360956712,105360240894,395100903,3292507528,26340060224
5H44BvZyX7zGn54KE6jvTABBwnSfBf6kmsd11dTowbhJupRj,810276205474,25400772314729,95252896180,793774134835,6350193078682
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,57565739992,1804587429310,6767202860,56393357166,451146857328
5GTz97KnawgGMTZVBPGFZZj6AVMoYy6GXMkNRNPH7s9tRBdT,328396985549,10294683470166,38605063013,321708858443,2573670867542
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,32716662910599,1025611390134971,3846042713006,32050355941718,256402847533743
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,43024380344,1348740690792,5057777590,42148146587,337185172698
5CQ8QRp8VMyAJ1atSoSpdHTF52itZHULHdtKsNijYaA1RW4P,58562978664,1835849154980,6884434331,57370286093,458962288745
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,108563087404,3403266992551,12762251222,106352093517,850816748138
5CXvrq3GHgsXopmTtCGzhtkLRkEEwtgfyhaFXnskJE8YTyXZ,1534693350394,48110010022391,180412537584,1503437813200,12027502505598
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,3382298634201,106029273632024,397609776120,3313414801001,26507318408006
5DtkptGAdj7bLoXvTy7qNYc26sx5iggWHVLiojh3bKxMzfiJ,153324503725,4806460788412,18024227957,150201899638,1201615197103
5HeB6AnhGdewvUJkufWdbEfoJk4gG2h3ATMdAmszBdCZ27Ve,146201748112,4583174590007,17186904713,143224205938,1145793647502
5ESE8xBQvePbGKuCMPTgsyUetUqrqT2eyJcnQgG15nayUMsn,2024965142,63479191622,238046969,1983724738,15869797905
5G9Es892oATpPDnfGgGFS5McvYnjZpUVdVq9sfcwMVMTtNZC,7566567837599,237198952095954,889496070360,7412467252999,59299738023989
5GdnLe7t2VPrbUVszetCzKKtmH2rTDWoaEqCoQsZP2pzQait,41406832973,1298033349004,4867625059,40563542156,324508337251
5D4nw4zCRs2zBvfjv2EnZhfdFaVPNBsE4RkxcsVLnvHN1rPC,8095070207,253766596874,951624738,7930206152,63441649218
5DbupDvLeBf8B6Qz8TFT9yzfNvgTceyE847HUkdzxEGnKVoa,1797820078851,56358582637885,211344684892,1761205707434,14089645659471
5EZG5iDfZpqLdwe3G4pbgJcSCaUMYPtfRubFXhtuSSmcBCaw,16979802582,532287751278,1996079067,16633992227,133071937820
5G3wpn2mLw7FVccBBauE1NNXToxrWJrVmce55V2rt7FtEFyg,1833138362,57465750383,215496564,1795804699,14366437596
5DjxYSSBYhbUyvaPkub5S2NQzCeJHuytwWzFNWvEztXGjHyz,96016865858,3009964418988,11287366571,94061388093,752491104747
5D2atEVuNsCz5GJKDd9bVFEZtWp2vcvuC2uHves23FC4tMe2,15986538,501150593,1879315,15660956,125287648
5E2QsndStQ89zAzY9doUv2WvY9HjTpNJ9uC2AB8ZaznbWXNu,6799633828729,213156883467856,799338313004,6661152608370,53289220866964
5GZawrcGKpu9BQ8WjG9s9LZnAbJSgbVgrNedCDYgoz5RH2aX,3408987688802,106865929817459,400747236815,3339560306796,26716482454365
5FW1NXfD9G9NjFD9d2chnd1oEK2PaQ1rHPCam7zqpJCPesYv,40176535142,1259465617570,4722996066,39358300549,314866404393
5Hm9WbxMuLb2oGqU699c7Nf1f1tkSpm2GRVYWg7NDThKjuNV,3141996986,98496228209,369360856,3078007132,24624057052
5DPNMAHaf1PV2cFGyFRCS3bmVyeEpoaVdDFw9sqp6hmpAJkg,734588789132,23028101345724,86355380046,719628167054,5757025336431
5H8hArcS28RvxVdJXRaGdYz9mpZDR299uGMTiYFWzWxC5r4X,768419389095,24088632756031,90332372835,752769773626,6022158189008
