5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,2316476530432,27851559884303,104443349566,870361246384,6962889971076
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,6774513,81451611,305444,2545363,20362903
5E2AnJctXaKKggX9u2Nnwsqpzw8sYxcK3U521xMqVDZHrsBx,8877920484621,106741393999525,400280227498,3335668562485,26685348499881
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,2978387454,35809875668,134287034,1119058615,8952468917
5D4rVcFgrWBptAQT9a17XUmksMq88i265FSiVHsFXCY9evJq,135635250602,1630775557164,6115408339,50961736161,407693889291
5H44BvZyX7zGn54KE6jvTABBwnSfBf6kmsd11dTowbhJupRj,1356372335525,16307993986557,61154977450,509624812080,4076998496639
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,150620393248,1810945566355,6791045874,56592048949,452736391589
5GTz97KnawgGMTZVBPGFZZj6AVMoYy6GXMkNRNPH7s9tRBdT,553312081569,6652605529166,24947270734,207893922786,1663151382291
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,48628500089109,584672266057037,2192520997714,18271008314282,146168066514259
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,72055326093,866338684328,3248770066,27073083885,216584671082
5EErCfGUa8qgLPs4BaDXXXBG9msjoBBZCvjYCcuUQXkz2Kne,162937940045214,1959042422824754,7346409085593,61220075713274,489760605706189
5Hq41GACzMNR6qupzZdMPsnBFg4wSovv9qJuTZAN8aSwN44z,1686295527668,20274740647906,76030277430,633585645247,5068685161977
5CQ8QRp8VMyAJ1atSoSpdHTF52itZHULHdtKsNijYaA1RW4P,98032255679,1178665617277,4419996065,36833300540,294666404319
5G6eEHnBbokT4WrugPQP7Zm1nnbCcqtEANaxKAjPwL4ZHjVM,36824137549,442745548535,1660295807,13835798392,110686387134
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,339283504283,4079287967378,15297329878,127477748981,1019821991844
5CXvrq3GHgsXopmTtCGzhtkLRkEEwtgfyhaFXnskJE8YTyXZ,2570861443334,30910091469785,115912843012,965940358431,7727522867446
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,3029224686783,36421104059803,136579140224,1138159501869,9105276014951
