5Fmr9NrTrFL3RV7dBf31a1rkmthyz3wvDCnmGdqh9bY9Pp7x,4081978540,47257869776,118144674,984538954,7876311629
5EtCVbXX38wJG5ZbZT6SkVZ3swZwrUpHq4ihf4Vu6qvLHoy3,1925499945,22291892219,55729731,464414421,3715315370
5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,3851900637540,44594212574100,111485531435,929046095294,7432368762350
5Dy5xv3xnEqQLcCPaD5qv75z11brkYLzMJmF4AMG38Ma77cV,30857392028110,357242106967429,893105267419,7442543895155,59540351161238
5HU1DxoUsjCCfZKQ2emX9uaYHAqHqu7nSAQHQ3pM58RyLooE,924714572034,10705602785745,26764006964,223033391370,1784267130957
5CqJcCW5SMqCZBA9KhGsB5KEjuGzfevLZ4998jmhKib1qpdQ,1835050258521,21244738380608,53111845952,442598716263,3540789730101
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,5736904,66417270,166043,1383693,11069545
5E2AnJctXaKKggX9u2Nnwsqpzw8sYxcK3U521xMqVDZHrsBx,6152115570711,71224254038892,178060635097,1483838625810,11870709006482
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,225653132,2612430762,6531077,54425641,435405127
5D4rVcFgrWBptAQT9a17XUmksMq88i265FSiVHsFXCY9evJq,114860871393,1329766937765,3324417344,27703477870,221627822961
5H44BvZyX7zGn54KE6jvTABBwnSfBf6kmsd11dTowbhJupRj,957187921898,11081553154947,27703882887,230865690728,1846925525825
5CesEBkUSDJ4U5XBqYTz4yjvijH2jGRsLnRdH8eYBs81v9yz,95706113531187,1108008532166265,2770021330416,23083511086797,184668088694378
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,127753467608,1479027064216,3697567661,30813063838,246504510703
5FyFTDE8U2dWyocMnedLBh5PMjCuYsJRjZHAosbrcmLD1Xbc,17221861819,199380887298,498452218,4153768485,33230147883
5E7QPFfwyhbfM4iJPa2WfvgNPwrUAjbZCbMNMbnjZQSdkfKL,590986355810,6841965476090,17104913690,142540947419,1140327579348
5GTz97KnawgGMTZVBPGFZZj6AVMoYy6GXMkNRNPH7s9tRBdT,477027442989,5522640690420,13806601726,115055014384,920440115070
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,78310596921,906617209146,2266543023,18887858524,151102868191
5EErCfGUa8qgLPs4BaDXXXBG9msjoBBZCvjYCcuUQXkz2Kne,184661936983130,2137867626157272,5344669065393,44538908878277,356311271026212
5DjpRWntrhWigUNZdMhDGmpBfYw2iSJoSW3ZbrGczG4YPZZG,231091646161340,2675393516796348,6688483791991,55737364933257,445898919466058
5Hq41GACzMNR6qupzZdMPsnBFg4wSovv9qJuTZAN8aSwN44z,1912800381019,22144866866935,55362167167,461351393061,3690811144489
5CQ8QRp8VMyAJ1atSoSpdHTF52itZHULHdtKsNijYaA1RW4P,131835317694,1526283446855,3815708617,31797571809,254380574476
