5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,2226621745416,32502584556106,121884692085,1015705767378,8125646139027
5Dy5xv3xnEqQLcCPaD5qv75z11brkYLzMJmF4AMG38Ma77cV,14961245178626,218393239661821,818974648732,6824788739432,54598309915455
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,3394810,49554935,185831,1548592,12388734
5E2AnJctXaKKggX9u2Nnwsqpzw8sYxcK3U521xMqVDZHrsBx,3458079913279,50478504045199,189294390169,1577453251412,12619626011300
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,1140581881,16649374371,62435154,520292949,4162343593
5D4rVcFgrWBptAQT9a17XUmksMq88i265FSiVHsFXCY9evJq,67968858095,992159338220,3720597518,31004979319,248039834555
5CesEBkUSDJ4U5XBqYTz4yjvijH2jGRsLnRdH8eYBs81v9yz,28318680681239,413375246718081,1550157175193,12917976459940,103343811679520
5H44BvZyX7zGn54KE6jvTABBwnSfBf6kmsd11dTowbhJupRj,679698517806,9921738433176,37206519124,310054326037,2480434608294
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,75496431159,1102041306514,4132654899,34438790829,275510326628
5GTz97KnawgGMTZVBPGFZZj6AVMoYy6GXMkNRNPH7s9tRBdT,279487623924,4079754519454,15299079448,127492328733,1019938629864
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,19011179707956,277511201550593,1040667005815,8672225048456,69377800387648
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,37813379233,551971864283,2069894491,17249120759,137992966071
5EErCfGUa8qgLPs4BaDXXXBG9msjoBBZCvjYCcuUQXkz2Kne,98640503202223,1439881426913657,5399555350926,44996294591052,359970356728414
5DjpRWntrhWigUNZdMhDGmpBfYw2iSJoSW3ZbrGczG4YPZZG,101783278820647,1485757351052539,5571590066447,46429917220392,371439337763135
5Hq41GACzMNR6qupzZdMPsnBFg4wSovv9qJuTZAN8aSwN44z,285506910704,4167619635263,15628573632,130238113602,1041904908816
5CQ8QRp8VMyAJ1atSoSpdHTF52itZHULHdtKsNijYaA1RW4P,16375144478,239032300446,896371127,7469759389,59758075111
5G6eEHnBbokT4WrugPQP7Zm1nnbCcqtEANaxKAjPwL4ZHjVM,18457792445,269433261800,1010374732,8419789431,67358315450
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,176158481096,2571431783997,9642869190,80357243250,642857945999
5CXvrq3GHgsXopmTtCGzhtkLRkEEwtgfyhaFXnskJE8YTyXZ,1290112677987,18832114834719,70620430630,588503588585,4708028708680
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,208113955819,3037894272004,11392103520,94934196000,759473568001
5HeB6AnhGdewvUJkufWdbEfoJk4gG2h3ATMdAmszBdCZ27Ve,122641033787,1790223498412,6713338119,55944484325,447555874603
5ESE8xBQvePbGKuCMPTgsyUetUqrqT2eyJcnQgG15nayUMsn,1698637818,24795463989,92982990,774858250,6198865997
