5GW6jd4gZUyC1JCVPbfGHihdN65yWXqyG5m9WSA3Mjhmvuxx,83368500960,113347199
5CSuucHmQq1BBugtLmUnC9nJzz5WBKiBPzHndK99VKtoKUth,54153046065,73626082
5CwBKuDiuP8a1V3FmhQ3KuHU59o6bvNBF5XxrwFufaDNjWke,134298914,182592
5DRuqshnZrBiU9uWFSXAwGprj8As8GEhLLpTgEtsg5h4xPuZ,63612998185,86487763
5CDEryDfPLfCY13qo2JgaKs2P45bXZmxysANjfpSj8FTpoei,83940904157,114125434
5CUTsSTGTrei3AiUzn4h3DZD6thZtMiiZp7uNDF5paaLygUR,936958313281,1273881616
5FCD92U3Tz4mcXPpbNgS2jd3F49gHdLkck9Gcd3V6MeqgLb7,538524073954,732173361
5DtRzvsStmo6XCgaidenK57PGeBexUK2fPTPxdgcFwkVixsX,158464795,215448
5DLgxKbvdwy77f1hQKr8kkrrnXraw6XyhNTPCj6Xsu4vkWUf,18017447,24496
5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,374185657306,508740061
5Dyo8jDPbTrTZd7fGx1uBeWHm4AJvUEXL36hgLLiBYfAqrmW,8627116934706,11729364586
5G94C61gT9N8rJ7dqcTn4nSjkc9pJ3R9Hde3axZkH7rziwXG,1078335992352,1466097666
5GjHdkxJszimroKbZfzXZQRwXKFw1NwiNmtgHNuyHnXqBHAY,39235629781,53344473
5E7wmuKkwxrK59tPi4mYHwc1kHiJVyxepeHgRJGcvaRTSBny,9826223935,13359662
5Gc5ruYcMmjdLGje38Vxe6fKA2xdjfBnoj2PqHkrSnWNMoA7,2374621316727,3228517637
5ECn4FGRM1cLS4GFYpP7JyepvFpkfQVa5Hf8UwbnzzhV6vz6,300019733123,407904617
5DPFkkiAfUYe2Dm3q9c5DpreE5DMdeHe5Dg8NtoULery3ugH,47396237606,64439575
5DPYA3Qok97kxmktoRFxL6o7upZMfkphFHqkzRBRiGrw26oU,14153012327,19242331
5CLavq2aALKTDCpn4MN2Mk2yCeGy9uxrSY7rkW5XfFuzSWM4,288960807833,392868984
5Cr6VaLeQ4PAYKPQ3c28EoZnmi1rJ2rQJ7SzCrYXVokuaiyd,694804742,944651
5E5KbQgCRHB2HrdWJaThoArrDKPBYqcLFHioxuTUaHhhW2D9,17475949310,23760172
5EvWC5DamKw79gtgp5W5kqPcr2FahTJvLUMWfGo9r59W9YqX,23525760624,31985451
5ChmfHnXXbvBWyaUMxqEweseSEru7zgeabDBNtonz55PRBFN,223165971,303415
5FUDzwzzdJn3SdWZSNFDie6tgCJchhMzgkSYa96uiWCWWaWV,3488892412527,4743472404
5DhEtCdUjBRgknZBRTE8u3KK8KL4k3jnQjSi1Q9RyMfBu3y2,158460496,215442
5GLCK2Dpo3KB8vCUnBy8vCNWWLY4eUrudMXMsqUjP81D7uFx,251033118,341303
5DPbsyuzj5vAzBmr85tSL7N62quUEZgagwJeZPu1612F1tu5,11370086762,15458686
