5HdZGjnnFse8vGeFh2S27xKHYxLvjvVuoK1879i2wyXSX8AF,3221810994461,31329628178970,117486105671,979050880593,7832407044742
5Dy5xv3xnEqQLcCPaD5qv75z11brkYLzMJmF4AMG38Ma77cV,30441241902968,296017609898829,1110066037121,9250550309338,74004402474707
5CqJcCW5SMqCZBA9KhGsB5KEjuGzfevLZ4998jmhKib1qpdQ,1412870202859,13739073520089,51521525700,429346047503,3434768380022
5EtXZ798ZS9RtzhTbxbCoHYN2ZVdHK5Yzvo3qdQQas5XC3D9,4417046,42952365,161071,1342261,10738091
5E2AnJctXaKKggX9u2Nnwsqpzw8sYxcK3U521xMqVDZHrsBx,5001162244729,48632447359402,182371677598,1519763979981,12158111839850
5GREeQcGHt7na341Py6Y6Grr38KUYRvVoiFSiDB52Gt7VZiN,1042430040,10136828516,38013107,316775891,2534207129
5D4rVcFgrWBptAQT9a17XUmksMq88i265FSiVHsFXCY9evJq,88435453968,859966613626,3224874801,26873956676,214991653407
5H44BvZyX7zGn54KE6jvTABBwnSfBf6kmsd11dTowbhJupRj,884367468699,8599791861023,32249219479,268743495657,2149947965256
5CesEBkUSDJ4U5XBqYTz4yjvijH2jGRsLnRdH8eYBs81v9yz,44214225070766,429949253407466,1612309700278,13435914168983,107487313351866
5EP3WQns43NRypgcqqb3sSXAugE73uExLXrtmzP4c9LEehyw,98307382002,955963503346,3584863138,29873859480,238990875836
5Ci3a3phaao3tfsY6fLGKXR4QB6kLWUQ5f7ESSgKoPVHVbBG,10782037955,104847007080,393176277,3276468971,26211751770
5GTz97KnawgGMTZVBPGFZZj6AVMoYy6GXMkNRNPH7s9tRBdT,364874429470,3548122539452,13305459523,110878829358,887030634863
5G7HmJ1T8QPwB617axKgCeiwCPk7WiqqB41KrhKV8fWy3Q8V,23557817130309,229081610519577,859056039448,7158800328737,57270402629894
5DjpRWntrhWigUNZdMhDGmpBfYw2iSJoSW3ZbrGczG4YPZZG,176729067766181,1718553940951168,6444577278567,53704810654724,429638485237792
5Ea6L5GjM2Xiykwyhf75Kc6JncNXKMvT6TDhTgkJA9JYApHk,60294102815,586313668254,2198676256,18322302133,146578417064
5EErCfGUa8qgLPs4BaDXXXBG9msjoBBZCvjYCcuUQXkz2Kne,128424487471262,1248829136304680,4683109261143,39025910509521,312207284076170
5Hq41GACzMNR6qupzZdMPsnBFg4wSovv9qJuTZAN8aSwN44z,159755999865,1553503940401,5825639777,48546998138,388375985100
5CQ8QRp8VMyAJ1atSoSpdHTF52itZHULHdtKsNijYaA1RW4P,45025172042,437835087533,1641881578,13682346485,109458771883
5G6eEHnBbokT4WrugPQP7Zm1nnbCcqtEANaxKAjPwL4ZHjVM,24031967810,233692360353,876346351,7302886261,58423090088
5G37EjzukybyVa4r8muHbrZ1aTLnHxFBSP9ajCEPonwYCMJK,290092344645,2820924415160,10578466557,88153887974,705231103790
5CXvrq3GHgsXopmTtCGzhtkLRkEEwtgfyhaFXnskJE8YTyXZ,1679535544039,16332188386769,61245706450,510380887087,4083047096692
5DeyCtMXzWQfwdcBKGn84tepbfjdUL1NAB9gs8ADdHEt7Trw,1338022402,13011236356,48792136,406601136,3252809089
5HeB6AnhGdewvUJkufWdbEfoJk4gG2h3ATMdAmszBdCZ27Ve,159570365048,1551698784920,5818870443,48490587029,387924696230
5ESE8xBQvePbGKuCMPTgsyUetUqrqT2eyJcnQgG15nayUMsn,2210126972,21491780986,80594179,671618156,5372945246
5G9Es892oATpPDnfGgGFS5McvYnjZpUVdVq9sfcwMVMTtNZC,9296618270141,90402445775399,339009171658,2825076430481,22600611443850
5GdnLe7t2VPrbUVszetCzKKtmH2rTDWoaEqCoQsZP2pzQait,45193053696,439467607197,1648003527,13733362725,109866901799
5FZHxi7j86QuFsTFyvmbJh5RDxh3sBjKeWggn4GS8DRhigGo,738341871003,7179805496738,26924270613,224368921773,1794951374184
5HBVyX6JZkDt8YUWG5RFM5b3FtekJ9HNzMcDw2paEHSaM7m8,44323262653,431009559834,1616285849,13469048745,107752389958
5D4nw4zCRs2zBvfjv2EnZhfdFaVPNBsE4RkxcsVLnvHN1rPC,8835279500,85916281889,322186057,2684883809,21479070472
5DbupDvLeBf8B6Qz8TFT9yzfNvgTceyE847HUkdzxEGnKVoa,2430781281470,23637474036738,88640527638,738671063648,5909368509185
