2333817-2,2022-07-25 6:23:36,2333817,0x915ba8d56b54abd8130c5ac27073421cf50a4372b1c87c456e034f2a70841a8b,rw4Z6pgCGnewR88bzK2Qw1wd1UXM69DNNBjEWx3UdZmMqws,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,2000,TRUE,KAR
2333817-3,2022-07-25 6:23:36,2333817,0x41f21e467e486e2580cc6a27f0d94552a862ce81123dd3f57533e2bd02dfc1e2,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pigcHgeJfVFzU1vXcyFaRdi6ALTvD4WknFDuxenAePtad2v,3.106054241,TRUE,KAR
2333811-2,2022-07-25 6:22:18,2333811,0xad8202c1f1f216b605db99b1e85670c257b977ec53c4073004067eb8035f6373,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pigcHgeJfVFzU1vXcyFaRdi6ALTvD4WknFDuxenAePtad2v,0.7431935533,TRUE,3USD
2333811-2,2022-07-25 6:22:18,2333811,0xad8202c1f1f216b605db99b1e85670c257b977ec53c4073004067eb8035f6373,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pigcHgeJfVFzU1vXcyFaRdi6ALTvD4WknFDuxenAePtad2v,12.42421696,TRUE,TAI
2333811-2,2022-07-25 6:22:18,2333811,0xad8202c1f1f216b605db99b1e85670c257b977ec53c4073004067eb8035f6373,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pigcHgeJfVFzU1vXcyFaRdi6ALTvD4WknFDuxenAePtad2v,0.04659081361,TRUE,taiKSM
2333811-2,2022-07-25 6:22:18,2333811,0xad8202c1f1f216b605db99b1e85670c257b977ec53c4073004067eb8035f6373,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pigcHgeJfVFzU1vXcyFaRdi6ALTvD4WknFDuxenAePtad2v,0.3882567801,TRUE,LKSM
2332940-2,2022-07-25 2:57:42,2332940,0x55095146afa6c67485aac9b9d05b026cd784ed7944988e8c838b2e0e25de4b41,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,sKr27VZvLsFuWnBK4CT6Axe3bVZY3MnNptuRQsnjeHCyvM6,0.02766878785,TRUE,3USD
2332940-2,2022-07-25 2:57:42,2332940,0x55095146afa6c67485aac9b9d05b026cd784ed7944988e8c838b2e0e25de4b41,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,sKr27VZvLsFuWnBK4CT6Axe3bVZY3MnNptuRQsnjeHCyvM6,0.5325628555,TRUE,TAI
2332940-2,2022-07-25 2:57:42,2332940,0x55095146afa6c67485aac9b9d05b026cd784ed7944988e8c838b2e0e25de4b41,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,sKr27VZvLsFuWnBK4CT6Axe3bVZY3MnNptuRQsnjeHCyvM6,0.001997110708,TRUE,taiKSM
2332940-2,2022-07-25 2:57:42,2332940,0x55095146afa6c67485aac9b9d05b026cd784ed7944988e8c838b2e0e25de4b41,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,sKr27VZvLsFuWnBK4CT6Axe3bVZY3MnNptuRQsnjeHCyvM6,0.01664258924,TRUE,LKSM
2332940-2,2022-07-25 2:57:42,2332940,0x55095146afa6c67485aac9b9d05b026cd784ed7944988e8c838b2e0e25de4b41,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,sKr27VZvLsFuWnBK4CT6Axe3bVZY3MnNptuRQsnjeHCyvM6,0.1331407139,TRUE,KAR
2332815-3,2022-07-25 2:27:55,2332815,0x593158fc708495a250a37e9b229c93d50049329ed6bddd5e47d3053a00abebb8,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rCYo7f3QndBBggbrYgCxMuy1USv6Y2ZNkgpkvtLGPa4brb6,6.884298388,TRUE,LKSM
2329746-2,2022-07-24 14:24:18,2329746,0x9cd25afd4f97f5830b358ac3404c3c9543a53e355d2f2d2bcc59e3c9a4d476f3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,r5EFALVaNbPh5wgVMoLCQ94fxyN9BTEkGgqk1yJzLgNTrpR,10.84948414,TRUE,3USD
2329746-2,2022-07-24 14:24:18,2329746,0x9cd25afd4f97f5830b358ac3404c3c9543a53e355d2f2d2bcc59e3c9a4d476f3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,r5EFALVaNbPh5wgVMoLCQ94fxyN9BTEkGgqk1yJzLgNTrpR,130.4459827,TRUE,TAI
2329746-2,2022-07-24 14:24:18,2329746,0x9cd25afd4f97f5830b358ac3404c3c9543a53e355d2f2d2bcc59e3c9a4d476f3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,r5EFALVaNbPh5wgVMoLCQ94fxyN9BTEkGgqk1yJzLgNTrpR,0.489172435,TRUE,taiKSM
2329746-2,2022-07-24 14:24:18,2329746,0x9cd25afd4f97f5830b358ac3404c3c9543a53e355d2f2d2bcc59e3c9a4d476f3,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,r5EFALVaNbPh5wgVMoLCQ94fxyN9BTEkGgqk1yJzLgNTrpR,4.076436959,TRUE,LKSM
2329130-2,2022-07-24 11:59:54,2329130,0x9e7819dc402f34daf74bb6ea1dc44826c9f61d0a1ec244192bf64dbcf7832489,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rbwjgzTELEkFoz5aKV6sBzaSvLCxb5j93nHUxS1k1H73HVB,0.08574245518,TRUE,3USD
2329130-2,2022-07-24 11:59:54,2329130,0x9e7819dc402f34daf74bb6ea1dc44826c9f61d0a1ec244192bf64dbcf7832489,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rbwjgzTELEkFoz5aKV6sBzaSvLCxb5j93nHUxS1k1H73HVB,1.690366106,TRUE,TAI
2329130-2,2022-07-24 11:59:54,2329130,0x9e7819dc402f34daf74bb6ea1dc44826c9f61d0a1ec244192bf64dbcf7832489,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,rbwjgzTELEkFoz5aKV6sBzaSvLCxb5j93nHUxS1k1H73HVB,0.006338872896,TRUE,taiKSM
