AccountId,Pool Balance,Incentive Share
5HeB6AnhGdewvUJkufWdbEfoJk4gG2h3ATMdAmszBdCZ27Ve,1800917404,251334716005
5DUUuTJNQyFqWfQ8JhxdWKo6khQoxKmkDDhnUhzJqaYuA43m,0,662859143101
5GjWraaJs1wjEAK9PU2dzb9Hey2pRyuDeQ5WUH2UAVtNiaD7,0,70554161253
5CftZBBHfhCJTMZhRd5mnGcEpp4PZppGZiXTmb8E9txs2YEx,0,11051256108
5FpooFgFwcuQzuAjC3Z3ZGvk9kWzko5tQuqdBPGunssgbtuC,0,11088968689
5EFjifY6kSV4PSx7uNLudtpk4e9qSCJtAksHD4XhYumZDtJT,0,78201063523
5FHwnP5LRpVz28hoj1jbBeatDsR6hKqy22qETZjzLoZ4SLzz,0,250040545485
5EJSUsfTeFcRJiuWVDBZL1RMa8wgd6TQDik9WNv8trdRDBDt,0,22798053013902
5FTWqxpJ72x7kGDR4A3ZNE9srxVv4vuDzvvhWhNpkR7X6V6a,0,1290193915888
5DUC1jf5VWTfXwdb88cPu53kPyeckSpQ4zPCMzCJHCN7ovfx,0,309724386876
5Eo129ENQAKQVJN3hiydQeC5hA3RdXKBzV4YL8ux2E4ZdrPs,0,10023910536
5HQDgbc65Jw3injp4gACkaBwtJESxuz6fPEWWB9odAkJyRQe,0,160042970319
5H3dTwZXqTCCwwc7F7jEfdfXz6Q4cXCTXALfwSqomJR6CguK,0,189429931378
5EhCYHFt2cgCCuNwMfKK43VAanfThXmcboFNjP6Beb75ZgY7,0,22893246867
5CXb4GNCFZU5WKxcduG6rLDoyQXX6EFUzEvYYbxvUHCVKz5S,1492014059,0
5E1np1ZJvFghkS7WXcnwBmPe8ttmhNKjGiu43UNzCYPSNMe2,0,10980956643778
5Gq1m76uCdfvTK9HbH2c7VUVmc43kJKFGcrZoGj8QYn4zAhk,0,140227281650
5FnxE2zHkkuvyWVUtma1jmKkrXSV6bk1cY6Kr3abTcyrT6BQ,0,124387128008
5E2QsndStQ89zAzY9doUv2WvY9HjTpNJ9uC2AB8ZaznbWXNu,0,3675414261800
5Dw2kMYviKMM9yMeKDX1i318ZvfboadQYapzQ1quCkyPqJ3s,0,10796820123027
5EMjsczSutdgpbA9x4CP9NVyvFTvnEN1YSmBJSwHtf2QVGi8,3891612049876,0
5FyUnDrNjG4grSozvXg826vc76uCs1kmNXAaKhBk8MciJ9Jd,0,294173472289
5CDkVAfPCFMtUT6udEPb29RzvUsWYkiu8s2Q35axXjcbb9Q8,0,15620618376
5G23AzUAickg7VTAuU7GKbnRn9MbVPe5bEAVTNEQLZfwtjXd,0,1087105789129
5EFAgFVeNQqQppXFa52VKHDwv7nYasoeGyzfdTiHkGaUJqTD,0,30755203735
5Ehk4rhATvsHKUJCypE7DjNvTWFndbXzqzqn1gFWWz37ef3M,0,62152478074
5EwDTvm7nxSDHhzseBD4nURhMPkCxWYiZaqYFdjmdvmKdPbk,0,17232270976
5G77wm9RiUXqjx1UhGETehthRhc42bmauPohZTTxgFCFGhRn,0,9200880382620
5DPNMAHaf1PV2cFGyFRCS3bmVyeEpoaVdDFw9sqp6hmpAJkg,0,429330081757
5Cf2iCt481pTfJn327dDaiDcbwQAeXsUAs9keQDyYmVLZXhC,0,212112888863
5GBpVvmN8BYLKH7niBzGR16s37BNRCZFfukea5mQj1GsDdSB,0,12684999625
5FZ16H8pied7AZtn2EKvfnAoQ7og3gTWp4Z7KZ437WPB9KwH,0,14880066216
5Da1EYudKfhQrwZrA3iRLu3rgXf8vnRf6icQxeSeJy72bLr3,0,385555206134
5CcGFFv7QHLpxPg7g5h5RNA9gZwg3XjbZAMbLmRaHxdBuD5z,0,509958450880
5Gru3MF8nF9W1gaZDgXq5QaKTAAT3WktTk1RU7t6Ca2UXshx,116156468003,8976133204433
5HYfkhYG3zjc7S2jo2CZ7vNh9njqU12feA1ymZ1bMNnNnYTR,0,2549426536326
5CfyFtZ2Rw9gWmDHxDFNBAj4MRuFVPz9e8yofmPbLZRLKWBz,0,107162373304
5Cf9vyQBhhpycKH5eoRf7nCPsCicmZEnERUqzY1nff3RHiTq,0,106908430832
5Fnd4pSWZ7bJK3Q8o5GmK4r98iHZ1scqhUehAJHourDWwC2M,0,79848749301064
5F4iSLxHMEYw9R3xjftAZ4NZZT9wfKkDiNbsaPtDnda6o8Fq,0,946679697541
5HR81bbB9gnJp4Ca3u1s5rGLMvVjurkrd33VGEXZHWRkce7F,0,10317114524
5CkSW4UJPdd4U7shhfzkeezaYRK6MQGv94Rc5keFXhKGNfTE,0,140863152552
5C4uwqVxYUi55J9aFwKGu6Q1UeafN64RRRVMTTxVTUVnVohP,0,53634459135
5FjmPXaqoGq5nChJ49SiACU1Hqyr548aDyURf2FdGxMdypYY,0,106246119895
5G6quAaTKfZV6gWePHDxTRpQwfx1XU8ufBXYijium4tuzNYC,0,20170091564679
5H1aLcNJkzVDQeRXtcJdVQSCXkUechCY1tmsNRCtaTQPYmbg,0,10066888653
5HnM9GwxkxS38rSHBTjtu4iyV63Mi1Tgtppg57JQXbCpp8uq,0,24148720191635
5FNNXRQAJDyTZojrNRPuhq32RRCCppVRZ2ckQCJFV5Vgc9uG,0,10974225637
5DZz2f6u46S6DZhvUWdHPBBfJcj8PrdPS4TXWKFsrHB8MNZy,214884994,20000000000
5EfQFdDaCVzH6bW3hse25SEpKRnrw1vovioTSr2mGaRVYPeE,0,689445223765
5H9Edwuf1khpgJVp7sFUnay8ZyNSM7kpMiaxdFKRzzicibkW,0,68929499714
5DHfUCP7cRkUsVBBZUG9EkdW8xKMqFiqzJMJcZuna9MYdbno,0,246846644543
5Gwy6RBFre7CavNqfahSVmubzGr6AEo3FW26XcLqcJBNHK6U,0,448639475177
5GeerwtjB55bF6v94VN9r9wvDM11KGonw7RrhSK3mx8kHnfo,0,16866965692426
5CDmmRXtkK7cSykeEPVYxAKnZYMZaELerWziZsdnGUz2M9hp,0,162493894392
5HeQnZuQMAcRKUpoqxuDZ9Xn3b8gqonvjrxUuq4Qc5AkHy4H,0,110913422216
5Fey77ubogjtYJWyrW4uXpp8uvuooTQPBNbjL6DQpu3HijQd,0,8164610816999
5FLXTXyMkRnGQLC4LrgtD22yMZP3mqrgqs6nSnoi62A6d8U6,0,51783482709
5EWXeMJDsd65gHLKfT6EQod4erLuoZj1MmNh1mvbyQx69eUM,10140000000,10001152378
5FEh9dFqsE2fXqkav1VFZJnqR8PmVKJT9pHe6NECKSxJ2pSJ,0,110052587015
5GZ5NomwGDqc1foqRHshbg3Ah2Ssz6tNG3i39xsGbBBEBAiX,0,13639660615
5D2Aj4fWeWWSnh9285H5YAuXwxM6DWmHJAK8abBPVyaXWsDx,0,1007071153092
5DjwFtiVdTGSTKUPxH7Ub6RDzcENAQF8hRPT7mf9v1h3uPiB,0,2678866968130
5C5E3wCuGJsBor1zYmYSAtPAvQfGnucYhwpzZK6D3vuZNq94,0,11758482874
5DnVvW2153zR9oXUbB5obuxuu4dq6f2gEnbL3GKio3zGsCxK,0,300000000000
5FWdNh1fo1ReXC5QddTEMjLaetY4UR5MMkVFZMPjfEtP4m9s,0,11048325359
5GvCpqwuGxvV7PAacMZC8cWZAGiRC9TDwasSvtPgo3dSESTW,0,35256922544
5Hbux8QUKSaEiQ3R6cBuYghXvnHkKYvevVAJezWbuEV5TRRo,0,10023395568
5C5bRUpSbgVrRGeYZg8B3uh7qkWpLZ16RJyv6PZ6WQhrYQuW,10000000000,84906375774
5CCk57vH4CbSXybiUW92NvL1pmZqLRFu5nkFBgtZsAaBCMQ8,0,21062422589
5HVc2NyGF919h4WbV8ejXLMvG1iUBGqVUFwEnuLdbh4pdYt6,0,7481732280257
5Gh2apkyHbzsob78yjpLreyjXAiTKb8tb1Ze9DihNZXeta6n,0,2498261674658
5CZuBMABu9fVYWoHXZgDtnCLvLdjbXnJCWzbdpNmJKPKYZEQ,0,13362680067
5Ec3Lj8XqWxrJikYTKvmAE6saNQxTm4t37P1Bdboz3CaY1BE,199221855,0
5G41iECb6hLgZqZUSkLLmiZfy9t138qGCyJfouPdnRR8bPFj,0,16110682030565
5En45vBfq4iDxpYqbcT4BPT54p8V6JnYQgym9KCmqKDFHjbZ,0,101239374008
5E7jZQnH2Ysx4mEVMr5tym9SD1r3xTwBgSo28SLgLYGb1cW6,5308972019,0
5HawVwUx5wzmqcjHojGmoG3cspwebqi3eqkFjySS6zR6X5tF,21639474345,0
5FLLENGmzVLjMjrmkFViVapfQkhtUA35CVZR8CF3i9qgYgPW,1071232082,0
5E1wnFpFrc1UqE9ADVwMUtHL4UEBE1gPVVu3CPFkn6UBVMtE,0,1565953369200
5CtBkJvf22w4Npj4MaDAMEcR8cLxhWEzxSQbcAFfHmNUgTPV,0,227452794787
5EWPPuWRD4SjtCw5ZXeLnAAxzcavG4fiCkPrrPPwU66q2KNX,0,99775491535
5EBxcZB9hJsrMaJnxBDrzvwuAFhs5cyPNHf6JvRrpd2vJW14,0,641907842627
5GqLVB9ho3ztEbAHkH6aZD9YxFGoEsudWfW13L5YyZMjeVDu,0,50553072179
5F9YoBC7apUc1eqejfMkggp7yGYSme7GUufW12FMFX1pTzPy,0,19900000000
5GsZmSHUEX9XZa2TYuf4thK9rLGC1FC1ZLbt63wxRWJ5vahU,14595359325,0
5FH8faMRS8aR8EZDvkXTBnEEeto4pnaVC1AhKniNoEKvss4A,0,10089228412
5E7p44NbkJhrpFuGB5kJBE5PeWk56RYBHrNFUABe1gR76z9V,0,331946068927
5FZ3ThCqjJ28V2KAMTAbeDr6WKVgzAMFR5XCwfHobCJUWTtj,0,16478944031
5HEDJCiJTfGpmzq485FGWtpRYds78JeMkD9EiL6XL66dfWG3,0,10027558737
5Fsiw8f5FvEFPAhuqN67Y6A3gTcinhXHepxXgSsnrxsTVMv7,0,128512844931
5EnKYAcJSWQ4TTSN4gBcya5S1vo2S9waw1qDGg45R1ZXtG5b,0,139078976045
5FTfUqhZ4kiYMXbu9jKrtDAL62h65u4frDdvedTKZQACb6Gy,0,60220764442
5DxvhUru2LCHoxAed42C3MvfwJycgy8fAHKEpSu72vqGrkBU,922671897,0
5Hor5gaoGwxmPZ4jwXuwLNPnQtUtKHLx8dENAcQJ5WoXGvgt,0,4552081948687
5CZcQtKbECcyCwihdyCGv8a1H7vzs3RpAFGy8o8qMCtFP4NY,0,5921159276413
5DJPz1BztSmwoxLiupNsdrMoC3MXqbaVj93rMYBKdrd5er5p,0,15188237479
5FC2S8mjEY2Sdj33v7UsnDx4R6qKDuAyCRcYkN1zb46DKrgc,0,53525676082
5DGA4JcnS5RavpxwJfadwjzhKMEN1PGT1NHAnmHsnqu4X6Zs,0,11166826384
5Fgc46v4T1NLfPdyYyL9TDzLk924DPNqfefJLBA4tuzVHYzH,0,246028626835
5EtHT9KBbVaCcUgNsG4aKSq1LCiHP4ToMDX9UJV5KMLw63ts,0,1359126975605
5CPrZzBsYP8w3Fj58YoJQFE5bKaE5Gb5tf4EWubzM8LvPNcx,0,29420551019109
5E4Jr3JJNj2G8Fq85Xfsy3WGLgjBS5E6LvFeLkFwUSK5cGjZ,1614929234,0
5Gjf5kY5grkaKrjjR1cGNyptHMpvmM56fNRqL1Xt4r3z8zjf,0,10352477677
5Do4JCEjixckj84LBhftvgUYYMMneJNoCWsHXS8v1CZcVsGv,2605698734022,0
5FqZ9vcwv7HEmUww1k55bUypVFmStwzGai1Yjpk9FVP11RHP,0,39862668110
5H3gGx1FyFwKxHcJ4rGt8CNa2mgceAaxJmxcKBqk4dVpAzZY,0,3618621845665
5FgW3wFCie6BFHP8RZFeszihbSKncXS3EcKukiw3oH9vB4gn,0,262014889993
5FYu9AtsmjAZgZj37oGwVNrEwxxptSJLXSd84NUp1Sr1VwgW,0,10136337640
5GNsXy9XhGrzzp34WE915RkzzgZA5Jzc99bch6v5dYMdrzGE,0,531210264170
5EAL8iy1mNE4WbGNoxexiMDMin8JkrRoZkEs1gwpaY3Vtiir,0,112184659159
5HGnHByCjMXawj3xndmJKmW49SgwC62GCtTUrEeQfKavQUMz,0,13963691009
5HK8aY6ZTcRyW6U4RF7XdQVcadybE1DcTZZoadTukhnMPwSk,0,11120706367
5Fv2eP41hqwFcsM9wSAiVk9BeM33jFdsLp6ziXnSJ5ixqyhY,0,22096372497035
5GRQ6nyE8cFgToGqyG4DdVUapZ2QE1XQPvSTyfjuS8zWnyb6,0,10023039270
5EyDz28qw6gpWG9NC4Jj6tnd6dRpWYhDkDshidTmTLQ7NBhx,0,3463345102170
5HMqnHQNkVXiAvB7deuJg5JPudxR164j5594GHtJYk9HF7tC,0,14010885562
5EA9oAMRRPu8R58DqcZHNFUxmuHmNfLsp5ZfLKCBZH7HKB4p,0,2128238904858
5GyDPmx9hPKrj79Sn92ZxqWNWnwWhvmVTwPgMa2atrXoYeJk,0,529680308418
5DvibJKhceQ8gk52hoQ4CTbMG1NNMUYPtvDWBhqKs2LVGdr5,100000000,0
5GuxbgNVR7U6X7BgVCK8JaLGmkvYfDq2UCzZZ4CDXX7mxKbn,0,11741547834
5DMLi7wPSANfCzx7nF2j2hD8P95AVezNep37XByg5n4ZTpu5,20165946872,519250810055
5F9YDKVjNjk27gyxzJKskh5tP66vjHdRW7bJVEaADW2Anx7H,0,52590135999
5GTg3a4daxsQKm3CsAPM7wNaYs1kCgjND71tSXDHs5mMLcS9,0,42333808840
5FgviVHUvpadN35ZaihRpuA8K4wajk6oEPru9pHNBuRJCfrn,20000000000,46752500614
5HVsWN1bg5fwvKzwrqtNqWYf5VjQ1HUQEhzAjZRgy4srggAd,0,89243944793
5CPqoKXqRmCcbxejNzzduBagDqyPvLUZX9KwZA722QC9JPz9,10000000000,0
5DXUCcxQ3cAgaaLjAi9kQpV4wgPCzbXqLRYAPazYuVJpuydQ,0,12401474956
5FnDotDypjQTV3STpmofx2jYKDtptsBniEERRqABz4SxWtzn,0,2499648578120
5Hn9NEDQtkDmFfd3BvoSiGzUVP35cxc4zbpG9W5Q7w4k8bh6,0,13713490687
5H616YgXjX52ypTpaLot5eUvCZQ4kmFiuhkLetirmumQAwd5,0,11141750134
5CfR43jK5FgBRnYijV1UaZJPBF3pSg9yTBJLrvUkhJeei6cn,0,1012142088609
5DV7Q26MNZDyJTmhKit4R4gA4fCTnSUDAm5gqCX1uicU9doR,0,2865981377826
5FnxACLZnP85frm22qeo4byE1kgN5ztn4RJDtGTuNviH8hmM,0,612718809976
5GHjUwXZtn4DgWRUPqbiEp1AYV4dg9TLFP3ZyzwPjm9NosF9,0,10937276139
5FTiVHRACkYuy1zEPMGLp8GbPpddf5gD1A47gxHLCktgG8LK,0,19784594458
5GHcA8Jji1EZHqyLsvBZCsNSP8g15TsYgT88RNQJnnpjKPFt,178766723,170000000000
5CGGsEVqF9VhMNizzgJxWt6DXFkh2yneTaWAAffaYhiT8QdC,0,273094730089
5CJPEDH99tmA11aR1pPzunvChWd9L4S6GPnRGHcNsYPHn2oy,0,162061833897
5CcCNqRkUgUnd6y5kTGh3eRgUVZqvwkgEezhBGD2Qb9BRx6v,1084748108,20000000000
5DU564tLz8dymv1ikTtMakqdLzp1nutrSGUQo67JqeqALpQB,458078340,0
5G9GUykJQoW1qBBM2GvqSDtgoBM9U6XChnJLqM23iKz3Hr8N,0,23059850257315
5EFicbRUuWGorzQzkzCgFQtVYigPb2yrhQDAVJrF7mqRXEuD,0,1815608777731
5G6GoquGzEbyDWXx7A7Fvp1626MZQGmUnojNLek2UiVnYuSn,24396885635,90000000000
5GKfipmhTVTiPT2bqimvUJyFScsinSmvrYLCFbPo1xeFe2kY,0,292233013952
5GQi6wsSgf78dxCgtc3zeUmrXTACg8RmpXHYgxCbwFwZRLn7,49831184024,146946345608
5FAFgbEfFaHwV2tRP7kPXzL8ssgChBSC1Aeck66Sz9YBjBqR,0,31343970958
5FPLb1UJAuJwLbcw6nBfirqSK4eCFkd8y9MjX8Z4NKFcBVmo,0,10000191132
5EXP6etUcaiQc6HrGZkt5B4BkZiQgMUgieDtYtAGeQyR37g1,0,13963623118
5Eo2EcmAHPdZu83YmvHMes1Df8a79jxH8Kq8HhPQbFwnKAuZ,0,804817981378
5ELjG7rDGBv7t7YK1yMeGEMw9HXtRYSXDG11tSK5v63DF9dL,0,23625024580
5CwDhKayeSpA9gAznw13UxZ67t1C6uP3Lbe8ug9kan3rvvUm,0,624943075416
5EAEHaeKgu9JyEteqynGpPfxHb7fuX11kg4uzS9u3zEE9bBr,0,73736712076
5HnEv9x2K3bTftMPXwjyVh4isdFj18zQWijRgZG3TrdvmURC,0,10027251826
5FRiGCF7oW9gxdEWRhKrR1VgFhRhqo12WYpkikpB8mZgd4iJ,5819964445,55550245360
5HWQUukoM1bdgk1VyaLZpQP4rewNDDXkw3YYh4FJK9jnAeA7,0,63564154994
5EvTnCY2Z8GD36oKqaFFK9hP6MEgGRoyXTuFiPMGuxZZh1SW,1691224948,0
5Cf9V61adqFFCVimge6pa2vST5QwWjHdDAFNP9tu58VyuaZ7,0,96501777879
5FNhJGvys1dw8SB66YxnoiWXgJqNf1N1qZGa5Qgs8FcK5zPL,0,10024575948
5EeFpYq3avWGJ2xZP318tHzfst2h6QGbQoYB9zEjnm9oAPBi,0,16356247156
5Grkw2XQhadBf2Ecr8wPCGL4gGEzc8Rg1T3Z8TkNmVRTVLei,0,48728654287
5DfFfo7AxJmPzsVLuEjEWhrqdLHXwjZ55PS1visBDDmmhDWf,281288835,0
5GGsMhTB8B5rTzZdLQL3asESvPZDLnKXGSFAfTz5iqis9yS2,0,110587808340
5DRwzAYEVJGKSxE7RbaiK3cmsH25hgfhEfsVBkiMFuara1Y8,0,20702334536
5CXjk6xtp88pJBwxRsUeKayC5N8VsSES31iNot69277Aijot,0,369385104604
5GR1MWP8N2xL5ZKtVNV5F5H1wKH5a1Y6Xgikb5SXHC2PxGXU,0,693886943702
5H9Fp5Xkra573sdC3uoDFSmtMVrTPWd2NiEYqEYjfB31KRZC,0,303284291208
5Ejxibj4E7iCZBsusXxcQJQAyfC8moME9244yfjVE3RS73cV,0,10635647559
5C8RPQskJFiMATv4guZb2ZR9xtFeaWdpAC5sHZHgv2ycBuhb,0,13134906356
5HRSgFPpsS9exdMsUtf6dfBDMxEQ2P2TkfvCdmH8AKoh8jVf,0,21845680668
5GeT7Aazhx5X1DWM2h1xm2ZQUy2WxrxnSnTFNRZTLbipKqcP,0,519113756667
5F9bXQePzYxuBBNVfUa3camwqSPRYekxeZLaDePXiVwmhpxT,0,15408944728
5DUN5o3DamMh5U5rwvbAaCaqChv83FMXmV7LPM2fzqnr2p5Y,1060341118,0
5Eo6HLwLskpMoDU3QG7PSzTUgoYRrksTMKUy3Ho2TXKoUMUo,0,3842257642384
5DqRWL8R4qzusyFyqxDqeMatUHZhtX1Ld2CPjqCYDpya2CYC,0,243898852992
5DyDBnRxvyMc5m1nYXkbnyRngyJfWrHDxjhs3NTDefQnf9L1,146297794948337,0
5FefwC1TCtbetAkiJFLHidKFquHWn8H37oq9MmEZuGXk871J,0,151650417613
5EYCAe5fiQJsoL71D8qNrZ7NznTuLKXk24Wjp9pe18su2Yk1,103667888,0
5Dz1TJhbvsQRVdcz3KsNxUftkU8nmowUQVh4TzyodTiT7Yb5,0,411055111998
5DCoaBXCxQ6cansiFh1WAMFKaLMQLuzBcTk68eJPoKXshJrz,0,3045027890476
5Fvcdqi5k6pV2CotYRkQSFe2zGhe1Bq7Ad2YNBN7Uiydz6oi,0,10033618895
5EetwP1nJ42KtwGaXASn78Bh4M6Bhg125TsewMf3SnqsMxtJ,0,2323756358680
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,19865858268,0
5HWCy9CUf5bdNWafUMF5m1DXF75ScLwLHsdJJTXkXS1vFRTM,0,534346162343
5HBDHvdAdByZKer9wtHiQ5VPjZdXDvvu67UHnCRMq5GZdyAY,0,46773325341
5F5421Wt7Cx7LfQzumJTv1e8ATyGHaA6sPosE4p894oGD2Tz,0,180885869504
5CtMRnfxY8e8xJkpM6Ry838mTVoajKFgByZG5SFN1Rs7jGn9,0,59882662652
5H9axSWnNEBkozjKg1RuvQRH6gtGtfRCTZL7vrjwrhRP2rt5,0,199706001000
5FCWeSGbaZYbJtD8u9VDBNTgwVen7uJzNDe4pmADLRisbz7S,0,8090931736589
5EXbHkKczMciJBBpDPfySuExG5QQNXaZHCaV4DbZJhL9UgYq,0,159586833929
5GZCiMZRzmyPUMaiLNCwuV5zUzC2E3p93V3ZKed6DCZVZZ9u,0,493911844160
5Dy5F7468sd3VrrTLT59XdzrWdjEQHzSpUwkDmWUh92yGuSF,0,35253762898
5FCLbQYRgS9dh4JfryexxGBmmTpBcWQcn9w95kaJTZok2Yog,0,15687774671145
5HBspBWUy17J2oWPP22oTxnQnhVrwpGH2ms7ZAuZBQMt4y1C,0,476026214818
5DkbK1U5AoznZQw5sRnSZQvhT5rQb3C9r4LshQhatyhyiaQy,0,991823108140
5H74gZ8ZEmGouL5jTGGBR439WScprreAcHmxeUvqNAufwToH,0,155804696219
5GzZLDhmFHmPH5SsKUZPT8bqEecRPvHf6C6Evfzd3RAzQzg5,0,5176975687519
5D54Zp5xQL9UHd2UxRvhfHsDKqtWHb8WMB7UUBkoXEP3zubo,0,1362186820320
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,0,4229107473632
5CG7ezTmMzEMAALNhxngHvZnhSxUFWncmN3kiafKjSTZU3wC,0,304077309611
5HVSByx5xBxP6NYf9MwCDpZcN1cqQBefo7udJVA9vezgTWz9,0,149600767909
5EXNWcTZ5kZ5wnie58S1YhiYBRRRadBifYtv1VKagxb444W7,0,259276568124
5DP4BPhZcGmLkVFU3afjYoVuLxxkJeLXQ9gLXxmrf5xGTTfS,0,279157419101
